,source_vendor_name,type,mid,wiki_url,result_vendor_name
932,CC1 LLC dba US INDIA BUSINESS COUNCIL ,ORGANIZATION,/m/03rk0,https://en.wikipedia.org/wiki/India,INDIA
933,TULLETT PREBON INFORMATION ,ORGANIZATION,/g/11c3ww6m0w,-,TULLETT PREBON
934,Mayer Brown LLP ,ORGANIZATION,/m/02z8m7r,https://en.wikipedia.org/wiki/Mayer_Brown,Mayer Brown LLP
935,LIVESAFE INC ,OTHER,-,-,LIVESAFE INC
936,Alma Talent Events AB ,OTHER,-,-,Alma Talent Events AB
937,LARS R WEDENBORN ,PERSON,-,-,LARS R WEDENBORN
938,JOHN RAINEY ,PERSON,/g/11gk759_4d,-,JOHN RAINEY
939,OPTIONS CLEARING CORPORATION ,ORGANIZATION,/m/0dwyqk,https://en.wikipedia.org/wiki/Options_Clearing_Corporation,OPTIONS CLEARING CORPORATION
940,Baker Botts ,ORGANIZATION,/m/0g242j,https://en.wikipedia.org/wiki/Baker_Botts,Baker Botts
941,TyrÃ©ns AB ,OTHER,-,-,TyrÃ
942,S&P GLOBAL PLATTS ,ORGANIZATION,/m/07bndy,https://en.wikipedia.org/wiki/S&P_Global_Platts,S&P GLOBAL PLATTS
943,ICE Data Services Ltd ,ORGANIZATION,-,-,ICE Data Services Ltd
944,ICE Data Services Australia Pty Ltd ,ORGANIZATION,-,-,ICE Data Services Australia Pty Ltd
945,Netcompetence AB ,OTHER,-,-,Netcompetence AB
946,BATTERY WAVE LLC ,ORGANIZATION,-,-,BATTERY WAVE LLC
947,REACT TECHNICAL ,OTHER,-,-,REACT TECHNICAL
948,KORN  FERRY INTERNATIONAL ,ORGANIZATION,/m/01jzj_,https://en.wikipedia.org/wiki/Korn_Ferry,KORN FERRY INTERNATIONAL
949,Bravida SÃ¤kerhet AB ,ORGANIZATION,-,-,Bravida SÃ
950,TRILOGIC INC ,OTHER,-,-,TRILOGIC INC
951,KELLY SERVICES (IRELAND) LTD ,ORGANIZATION,-,-,KELLY SERVICES
952,CONSTELLATION NEWENERGY INC  ,OTHER,/m/09m1my7,-,CONSTELLATION NEWENERGY INC
953,CDW DIRECT LLC CDW DIRECT ,OTHER,-,-,DIRECT
954,WALL STREET JOURNAL ,ORGANIZATION,/m/017b3j,https://en.wikipedia.org/wiki/The_Wall_Street_Journal,WALL STREET JOURNAL
955,Informator Utbildning Svenska AB ,-,-,-,-
956,PEST - AWAY CORPORATION ,ORGANIZATION,-,-,CORPORATION
957,West UC HONG KONG LTD ,LOCATION,-,-,West UC HONG KONG
958,Vodafone  Pty Ltd ,ORGANIZATION,-,-,Vodafone Pty Ltd
959,ICE US OTC Commodity markets LLC ,LOCATION,-,-,ICE US
960,OLYMPIC TROPHIES AND SPORTS ,EVENT,-,-,OLYMPIC
961,INTEGRATE COM INC  ,ORGANIZATION,/g/11c1x6hd2c,-,INTEGRATE COM INC
962,DEMANDBASE INC ,OTHER,/m/0y512d7,https://en.wikipedia.org/wiki/Demandbase,DEMANDBASE INC
963,Financial Services Institute Australia ,ORGANIZATION,-,-,Financial Services Institute Australia
964,TOPdesk ,OTHER,/g/11c2qn4mtb,https://nl.wikipedia.org/wiki/TOPdesk,TOPdesk
965,City of London Corporation ,ORGANIZATION,/m/0203y5,https://en.wikipedia.org/wiki/City_of_London_Corporation,City of London Corporation
966,INTRALINKS INC ,OTHER,-,-,INTRALINKS INC
967,Japan Corporate News Network K K ,ORGANIZATION,-,-,Japan Corporate News Network KK
968,Stellar Capacity AB ,OTHER,-,-,Capacity
969,Xzakt Kundrelation AB ,OTHER,-,-,Xzakt Kundrelation AB
970,SYNACK INC ,OTHER,/g/11dymtwd4d,https://en.wikipedia.org/wiki/Synack,SYNACK INC
971,CQG ,ORGANIZATION,/m/02x56s2,https://en.wikipedia.org/wiki/CQG,CQG
972,MARKMONITOR INC ,OTHER,/m/09jnp7,https://en.wikipedia.org/wiki/MarkMonitor,MARKMONITOR INC
973,Chandra Medical And Gen Stores ,OTHER,-,-,Chandra Medical
974,ATLASSIAN PTY LTD ,ORGANIZATION,/g/11c1x6y60b,-,ATLASSIAN PTY LTD
975,BUENDIA HARDWARE & CONSTRUCTION SUPPLY ,OTHER,-,-,BUENDIA HARDWARE
976,MERCURY DRUG CORPORATION ,ORGANIZATION,/m/05668l,https://en.wikipedia.org/wiki/Mercury_Drug,MERCURY DRUG
977,RAC ARISE SHINE ENTERPRISE CO  ,ORGANIZATION,/m/0glqc7,https://en.wikipedia.org/wiki/Rent-A-Center,RAC
978,Elin SebÃ¶ MalmstrÃ¶m AB ,PERSON,-,-,Elin SebÃ
979,Master Design Sverige AB ,OTHER,/g/1wnbwmtr,-,Master Design Sverige AB
980,EC PeopleAnalytics AB ,ORGANIZATION,-,-,EC
981,Are Kapitalmarknadsdagar Service AB ,LOCATION,-,-,Kapitalmarknadsdagar
982,Hotel Skeppsholmen AB ,LOCATION,-,-,Hotel
983,CBOE LIVEVOL LLC ,ORGANIZATION,/g/11c5bcsf8f,-,CBOE LIVEVOL LLC
984,Presidio Networked Solutions Group LLC ,ORGANIZATION,-,-,Presidio Networked Solutions Group LLC
985,GAYLORD NATIONAL RESORT & CONVENTION ,EVENT,-,-,CONVENTION
986,Fazer Food Services Oy ,OTHER,-,-,Fazer Food Services Oy
987,Ownit Broadband AB ,ORGANIZATION,/g/11dyh_857,https://sv.wikipedia.org/wiki/Ownit,Ownit
988,Dig & Do Marketing AB ,OTHER,-,-,Dig
989,LORENSBERGS ORGANISATIONSKONSULTER AB ,OTHER,-,-,LORENSBERGS ORGANISATIONSKONSULTER AB
990,Bedre Tid 2 AS ,-,-,-,-
991,ARTHUR JACKSON COMPANY ,PERSON,-,-,ARTHUR JACKSON
992,Ã–RYGGISMIÃSTÃ–ÃIN ,OTHER,-,-,Ã
993,BLOOMBERG FINANCE LP ,ORGANIZATION,/m/027sm6,https://en.wikipedia.org/wiki/Bloomberg_L.P.,BLOOMBERG
994,RAGNARSSON & KINDBERG REKLAM I Ã–REBRO AB ,PERSON,-,-,RAGNARSSON
995,A PERFECT WORD TRANSLATORS ,OTHER,-,-,WORD
996,MAY FAIR ,-,-,-,-
997,HEIDRICK & STRUGGLES INC ,ORGANIZATION,/m/02qz3pf,https://en.wikipedia.org/wiki/Heidrick_&_Struggles,HEIDRICK & STRUGGLES INC
998,HringiÃ°an ,-,-,-,-
999,Michael Page International Recruitment ,PERSON,-,-,Michael Page International Recruitment
1000,EMC CORPORATION ,ORGANIZATION,/m/02khrk,https://en.wikipedia.org/wiki/Dell_EMC,EMC CORPORATION
1001,FRANKLIN 1900 SPRING ROAD LLC ,LOCATION,-,-,FRANKLIN 1900 SPRING ROAD LLC
1002,LagastoÃ° innheimtuÃ¾jÃ³nusta ehf ,PERSON,-,-,LagastoÃ
1003,IRON MOUNTAIN CANADA ,LOCATION,/m/02rdq1m,https://en.wikipedia.org/wiki/Iron_Mountain_(company),IRON MOUNTAIN
1004,Vocus Pty Ltd ,ORGANIZATION,-,-,Vocus Pty Ltd
1005,F:a Mats Pedersen ,OTHER,-,-,F
1006,Azets Insight AS ,OTHER,-,-,Azets Insight
1007,CELENT LLC ,ORGANIZATION,/g/11c73sdhtk,-,CELENT LLC
1008,SAHOO ENGINEERING ,OTHER,-,-,SAHOO ENGINEERING
1009,VANGUARD GROUP INC  ,ORGANIZATION,/m/033778,https://en.wikipedia.org/wiki/The_Vanguard_Group,VANGUARD GROUP INC
1010,KOBIZ MEDIA CO LTD ,ORGANIZATION,-,-,KOBIZ MEDIA CO LTD
1011,Phil-Data Business Systems Inc  ,ORGANIZATION,/g/11gl1z3d5l,-,Phil-Data Business Systems Inc
1012,ANAPLAN INC  ,OTHER,/m/0gg54rn,https://en.wikipedia.org/wiki/Anaplan,ANAPLAN INC
1013,MORE DIRECT INC  (DBA CONNECTION) ,ORGANIZATION,-,-,MORE DIRECT INC
1014,Ubusha Technologies (PTY) LTD ,ORGANIZATION,-,-,Ubusha Technologies
1015,VERITONE ONE ,PERSON,/g/11d_764pf3,-,VERITONE ONE
1016,Ritzaus Bureau af 2012 A  S ,ORGANIZATION,/m/0b8rf6,https://en.wikipedia.org/wiki/Ritzau,Ritzaus Bureau
1017,RENTOKIL INITIAL HYGIENE INDIA PVT LTD ,ORGANIZATION,/m/02_tjv,https://en.wikipedia.org/wiki/Rentokil_Initial,RENTOKIL
1018,MÃ¤ssinteriÃ¶r ,-,-,-,-
1019,THE LINKED STRATEGIES GROUP ,ORGANIZATION,-,-,GROUP
1020,TELSTRA SERVICES ASIA PACIFIC (HK) LTD ,OTHER,-,-,LTD
1021,AT&T Global Network Services Nederland B ,ORGANIZATION,/m/08z129,https://en.wikipedia.org/wiki/AT&T,AT&T
1022,Ernst & Young Accountants LLP ,PERSON,-,-,Ernst & Young Accountants LLP
1023,IMPACT OFFICE PRODUCTS LLC ,CONSUMER_GOOD,/g/11cs67wn46,-,IMPACT OFFICE PRODUCTS LLC
1024,FACTSET DIGITAL SOLUTIONS LLC ,ORGANIZATION,/m/09m381k,-,FACTSET DIGITAL SOLUTIONS LLC
1025,COLT Technology Services B V  ,OTHER,-,-,COLT Technology Services BV
1026,EC1 Partners ,ORGANIZATION,/g/1tfxg4_d,-,EC1 Partners
1027,PR 790 EAST COLORADO LLC ,LOCATION,-,-,PR 790 EAST COLORADO LLC
1028,Memira AB ,OTHER,-,-,Memira AB
1029,CAPTIONMAX LLC ,ORGANIZATION,-,-,CAPTIONMAX LLC
1030,Business Challange AB ,OTHER,-,-,Business Challange
1031,MOSAIC451 LLC ,ORGANIZATION,/g/11cm0kd13q,https://en.wikipedia.org/wiki/Mosaic451,MOSAIC451 LLC
1032,DOMO INC ,OTHER,/m/0m0l6db,https://en.wikipedia.org/wiki/Domo_(company),DOMO INC
1033,NATIONS INDEXES ,OTHER,-,-,NATIONS INDEXES
1034,HASHICORP INC ,OTHER,/g/11bw8dgfvt,https://en.wikipedia.org/wiki/HashiCorp,HASHICORP INC
1035,ITIVITI USA INC ,OTHER,-,-,ITIVITI USA INC
1036,CITIC Telecom CPC Estonia OU ,ORGANIZATION,-,-,CITIC Telecom
1037,Telstra Corporation Limited ,ORGANIZATION,/m/07rnx,https://en.wikipedia.org/wiki/Telstra,Telstra Corporation Limited
1038,BPM LLP ,OTHER,/g/1dtwyqbg,-,BPM LLP
1039,Press Association Limited ,OTHER,-,-,Press Association Limited
1040,RESONANZ Technical Group Inc  ,ORGANIZATION,/g/1q5bm2ywk,-,RESONANZ Technical Group Inc
1041,Rentokil Initial A  S ,ORGANIZATION,/m/02_tjv,https://en.wikipedia.org/wiki/Rentokil_Initial,Rentokil
1042,IRESS MARKET TECHNOLOGY LTD ,OTHER,-,-,IRESS MARKET TECHNOLOGY LTD
1043,UBS AG ,ORGANIZATION,/m/031rxp,https://en.wikipedia.org/wiki/UBS,UBS AG
1044,TPP PTE LTD ,ORGANIZATION,-,-,TPP PTE LTD
1045,USHA ARMOUR PVT LTD ,ORGANIZATION,/g/12hmyycgt,-,USHA ARMOUR PVT LTD
1046,Wow Events AB ,EVENT,-,-,Events
1047,BAIP UAB ,LOCATION,/g/11c5bcjv3q,-,BAIP UAB
1048,MOBULAR TECHNOLOGIES INC ,OTHER,-,-,MOBULAR TECHNOLOGIES INC
1049,APTTUS CORPORATION ,ORGANIZATION,/g/11c1x5cjgr,-,APTTUS CORPORATION
1050,ATM Execution LLC ,OTHER,-,-,ATM Execution LLC
1051,ADP INTERNATIONAL SERVICES BV ,OTHER,-,-,ADP INTERNATIONAL SERVICES BV
1052,TOWNSHIP BUILDING SERVICES INC ,OTHER,-,-,TOWNSHIP BUILDING SERVICES INC
1053,Energy Australia Floor9 ,ORGANIZATION,-,-,Energy Australia Floor9
1054,Energy Australia Floor8 ,ORGANIZATION,-,-,Energy Australia Floor8
1055,GRAVITATIONAL INC ,OTHER,/g/11c5b8367g,-,GRAVITATIONAL INC
1056,SkÃ½rslutÃ¦knifÃ©lag Ãslands ,OTHER,-,-,Ã slands
1057,FUTURES INDUSTRY ASSOCIATION INC ,OTHER,-,-,FUTURES INDUSTRY ASSOCIATION INC
1058,Euroclear Finland Oy ,ORGANIZATION,-,-,Euroclear Finland Oy
1059,MANUEL Stationery ,OTHER,/g/1tpf4p65,-,MANUEL Stationery
1060,TIME WARNER CABLE ,ORGANIZATION,/m/08gyry,https://en.wikipedia.org/wiki/Time_Warner_Cable,TIME WARNER CABLE
1061,ARJUN GLOBAL LTD ,PERSON,-,-,ARJUN GLOBAL LTD
1062,MARIADB USA INC ,OTHER,-,-,MARIADB USA INC
1063,RUSSELL  REYNOLDS ASSOCIATES INC  ,ORGANIZATION,-,-,RUSSELL REYNOLDS ASSOCIATES INC
1064,PREMIUM COFFEE DENMARK ApS ,OTHER,-,-,DENMARK ApS
1065,Livio Fertilitetscentrum GÃ¶teborg ,OTHER,-,-,teborg
1066,AON Denmark A  S ,ORGANIZATION,/g/1tcx03x6,-,AON Denmark
1067,WAYUP INC ,OTHER,/g/11gfj67hvn,https://en.wikipedia.org/wiki/WayUp,WAYUP INC
1068,AXENTO PANAMA S A  ,OTHER,-,-,AXENTO PANAMA SA
1069,FERROMETRICS LLC ,ORGANIZATION,-,-,FERROMETRICS LLC
1070,Athenas AS ,OTHER,-,-,Athenas
1071,EGNYTE INC ,OTHER,/m/0dgq002,https://en.wikipedia.org/wiki/Egnyte,EGNYTE INC
1072,RNRB ENTERPRISES ,ORGANIZATION,-,-,RNRB
1073,Staples Sweden AB ,OTHER,-,-,Sweden AB
1074,NETSCOUT SYSTEMS INC  ,ORGANIZATION,/m/09t1q1,https://en.wikipedia.org/wiki/NetScout_Systems,NETSCOUT SYSTEMS INC
1075,TECHNOCLEAN INDIA PRIVATE LIMITED ,ORGANIZATION,-,-,TECHNOCLEAN INDIA
1076,Finanskompetens FU AB ,OTHER,-,-,Finanskompetens
1077,W Miami ,LOCATION,/m/0f2v0,https://en.wikipedia.org/wiki/Miami,Miami
1078,QDITS B V  ,OTHER,-,-,QDITS BV
1079,FIS Systems International LLC ,ORGANIZATION,/g/11c5b8b0z2,-,FIS Systems International LLC
1080,PT Magna Solusi Indonesia ,ORGANIZATION,-,-,PT Magna
1081,SUNGARD AVAILABILITY SERVICES ,ORGANIZATION,-,-,SUNGARD
1082,PERTUBUHAN BERITA NASIONAL MALAYSIA ,-,-,-,-
1083,Verkefnalausnir ,OTHER,-,-,Verkefnalausnir
1084,WYNN LAS VEGAS LLC ,ORGANIZATION,/g/11c5b791cb,-,WYNN LAS VEGAS LLC
1085,Russell Reynolds Associates Australia Pt ,ORGANIZATION,-,-,Russell Reynolds Associates Australia Pt
1086,Reed Business Information Limited ,OTHER,-,-,Reed Business Information Limited
1087,CONCUR TECHNOLOGIES INC  ,ORGANIZATION,/m/02rtvpw,https://en.wikipedia.org/wiki/SAP_Concur,CONCUR TECHNOLOGIES INC
1088,MULESOFT INC ,OTHER,/m/07s5jcv,https://en.wikipedia.org/wiki/MuleSoft,MULESOFT INC
1089,DELL Corporation Ltd ,ORGANIZATION,-,-,DELL Corporation Ltd
1090,MARKIT ON DEMAND INC ,OTHER,/g/11c5b7qr50,-,MARKIT ON DEMAND INC
1091,TRAACKR INC ,OTHER,-,-,TRAACKR INC
1092,ELASTICSEARCH INC  ,OTHER,/m/0h64sgb,https://en.wikipedia.org/wiki/Elasticsearch,ELASTICSEARCH INC
1093,BEC Bankernes EDB Central ,OTHER,-,-,BEC Bankernes
1094,The Math Works AB ,OTHER,-,-,Math Works AB
1095,Barcolair Philippines Inc  ,ORGANIZATION,-,-,Barcolair Philippines Inc
1096,VERTEX INC ,ORGANIZATION,/g/1hft5125c,-,VERTEX INC
1097,BAEV LASALLE CHICAGO N WACKER DR LLC ,PERSON,-,-,BAEV
1098,MR H J G M  Boogers ,PERSON,-,-,HJGM
1099,HITACHI KOKUSAI ELECTRIC ,ORGANIZATION,-,-,HITACHI
1100,SanSu Car Rentals ,OTHER,-,-,SanSu Car Rentals
1101,Nord Pool Consulting Consulting AS ,ORGANIZATION,-,-,Nord Pool Consulting Consulting
1102,Nespresso Norge AS ,OTHER,-,-,Nespresso Norge
1103,Birgir Ãsleifur Gunnarsson ,PERSON,-,-,Birgir Ã
1104,ESCO INCORPORATED ,ORGANIZATION,-,-,ESCO INCORPORATED
1105,StrÃ¶mma Turism & SjÃ¶fart AB ,PERSON,-,-,StrÃ
1106,Canon Hong Kong Co  Ltd ,ORGANIZATION,/g/11cs64tcn1,-,Canon Hong Kong Co Ltd
1107,CEB INC ,OTHER,/m/013cd4lg,https://en.wikipedia.org/wiki/CEB_Inc.,CEB INC
1108,EPLUS TECHNOLOGY Inc ,ORGANIZATION,/m/09n3gng,-,EPLUS TECHNOLOGY Inc
1109,Ambius AB ,OTHER,-,-,Ambius AB
1110,SAFENET INC  ,ORGANIZATION,/m/03p3336,https://en.wikipedia.org/wiki/SafeNet,SAFENET INC
1111,Free Lens TV ,ORGANIZATION,/m/04n4x,https://en.wikipedia.org/wiki/Lens_(optics),Lens
1112,Rittal AS ,ORGANIZATION,/g/122ysdyk,https://en.wikipedia.org/wiki/Rittal,Rittal
1113,NATIONAL FUTURES ASSOCIATION ,ORGANIZATION,/m/02872nm,https://en.wikipedia.org/wiki/National_Futures_Association,NATIONAL FUTURES ASSOCIATION
1114,SmartStream Technologies Ltd  ,ORGANIZATION,/g/11c1xc5tsp,-,SmartStream Technologies Ltd
1115,BITÄ– Lietuva UAB ,-,-,-,-
1116,TheCityUK ,ORGANIZATION,/m/0cn_mmb,https://en.wikipedia.org/wiki/TheCityUK,TheCityUK
1117,American Chamber of Commerce ,ORGANIZATION,/m/052dp7,https://en.wikipedia.org/wiki/United_States_Chamber_of_Commerce,American Chamber of Commerce
1118,Markham Development (Hong Kong) Limited ,ORGANIZATION,-,-,Markham Development
1119,M-BRAIN AS ,OTHER,-,-,M-BRAIN
1120,I3 TECHNOLOGIES CORPORATION ,ORGANIZATION,/g/1pp2tvx0k,-,I3 TECHNOLOGIES CORPORATION
1121,Globe Moving And Storage Co Pvt Ltd ,ORGANIZATION,-,-,Globe Moving And Storage Co Pvt Ltd
1122,Modular Finance AB ,OTHER,-,-,Finance AB
1123,AEQUITAS NEO EXCHANGE INC  ,ORGANIZATION,/m/0131jy99,https://en.wikipedia.org/wiki/NEO_Exchange,AEQUITAS NEO EXCHANGE INC
1124,W FORT LAUDERDALE ,LOCATION,/m/0rj0z,"https://en.wikipedia.org/wiki/Fort_Lauderdale,_Florida",FORT LAUDERDALE
1125,Insurance & Care NSW ,OTHER,-,-,Insurance
1126,Bankgirocentralen BGC AB ,OTHER,-,-,Bankgirocentralen BGC AB
1127,PR NEWSWIRE ASSOC  LLC ,ORGANIZATION,-,-,PR NEWSWIRE ASSOC LLC
1128,MS Lausnir ,OTHER,-,-,MS
1129,BANK OF AMERICA ,ORGANIZATION,/m/01yx7f,https://en.wikipedia.org/wiki/Bank_of_America,BANK OF AMERICA
1130,SIEMENS INDUSTRY INC ,ORGANIZATION,/m/016l20,https://en.wikipedia.org/wiki/Siemens,SIEMENS INDUSTRY INC
1131,TTEC CONSULTING INC  ,OTHER,-,-,TTEC CONSULTING INC
1132,INTERSECTION MEDIA LLC ,OTHER,-,-,INTERSECTION MEDIA LLC
1133,INTERACTIVE DATA ,OTHER,-,-,INTERACTIVE DATA
1134,Freight Investor Services Ltd  ,ORGANIZATION,/g/11c5bdz25l,-,Freight Investor Services Ltd
1135,RIA DATABASE ,OTHER,-,-,RIA DATABASE
1136,Wise Consulting AB ,OTHER,-,-,Wise Consulting AB
1137,Liftory LLC ,ORGANIZATION,-,-,Liftory LLC
1138,West UC Limited ,ORGANIZATION,-,-,West UC Limited
1139,WORLD 50 INC ,ORGANIZATION,/g/11c1x5hw7z,-,WORLD 50 INC
1140,FLEXIFAC ENTERPRISES ,OTHER,-,-,FLEXIFAC
1141,MIDDLE EAST INVESTOR RELATIONS ASSOC ,ORGANIZATION,-,-,MIDDLE EAST INVESTOR RELATIONS ASSOC
1142,Vodafone Ltd  ,ORGANIZATION,/m/02d6ph,https://en.wikipedia.org/wiki/Vodafone,Vodafone Ltd
1143,INTEL AMERICAS INC ,ORGANIZATION,/m/01c6p1,https://en.wikipedia.org/wiki/McAfee,INTEL AMERICAS INC
1144,Perido UAB ,ORGANIZATION,-,-,Perido UAB
1145,Plains Midstream Canada ULC ,OTHER,-,-,Plains Midstream Canada ULC
1146,GNOMMME LLC ,ORGANIZATION,-,-,GNOMMME LLC
1147,Donnelley Financial Solutions UK Limited ,OTHER,-,-,Donnelley Financial Solutions UK Limited
1148,SDL INC ,OTHER,-,-,SDL INC
1149,When it Strikes Crisis Management(P) Ltd ,OTHER,-,-,Crisis Management
1150,SmÃ¶rgÃ¥sbord AB ,PERSON,-,-,SmÃ
1151,SWIFT SNMG ,OTHER,-,-,SWIFT SNMG
1152,Prudential Hong Kong Limited ,OTHER,-,-,Hong Kong Limited
1153,TRADITION AMERICA LLC ,ORGANIZATION,/g/11c1x6t_td,-,TRADITION AMERICA LLC
1154,IPO CONTENT STUDIO LLC  ,EVENT,-,-,IPO
1155,INDUCTUS ASSOCIATES LLC ,ORGANIZATION,/g/11dxp_mk2w,-,INDUCTUS ASSOCIATES LLC
1156,Prenax AB ,OTHER,-,-,Prenax AB
1157,Treats AS ,OTHER,-,-,Treats
1158,THE SWITCH ENTERPRISES LLC ,ORGANIZATION,-,-,SWITCH ENTERPRISES LLC
1159,Geeti Enterprises ,ORGANIZATION,-,-,Geeti Enterprises
1160,Knowit Estonia OÃœ ,OTHER,-,-,Knowit
1161,VERTEX ANALYTICS INC  ,OTHER,/g/11c5b8b6sn,-,VERTEX ANALYTICS INC
1162,PG&E ,ORGANIZATION,/m/033818,https://en.wikipedia.org/wiki/Pacific_Gas_and_Electric_Company,PG&E
1163,ITG DERIVATIVES LLC ,ORGANIZATION,/m/09m0z27,-,ITG DERIVATIVES LLC
1164,WELLS FARGO ADVISORS LLC ,ORGANIZATION,/m/03vwwx,https://en.wikipedia.org/wiki/Wells_Fargo_Advisors,WELLS FARGO ADVISORS LLC
1165,Lindpro A  S ,PERSON,/g/11bc8dhqbq,-,Lindpro
1166,PRCONNECT ,OTHER,-,-,PRCONNECT
1167,MOSS ADAMS LLP ,ORGANIZATION,/m/0gtj7h,https://en.wikipedia.org/wiki/Moss_Adams,MOSS ADAMS LLP
1168,StjÃ³rnvÃ­si ,OTHER,-,-,StjÃ3rnvÃsi
1169,EXTINGUISHED INC  ,ORGANIZATION,/g/11bc7v49wx,-,EXTINGUISHED INC
1170,MEDIA HORIZONS INC LLC ,ORGANIZATION,-,-,MEDIA HORIZONS INC LLC
1171,IT & BUSINESS PROCESS ASSOCIATION ,OTHER,-,-,IT
1172,Capital Markets CRC limited ,ORGANIZATION,-,-,Capital Markets
1173,TMX ATRIUM CANADA INC ,ORGANIZATION,-,-,TMX ATRIUM CANADA INC
1174,TRUISION INC ,OTHER,-,-,TRUISION INC
1175,CENTER FOR BOARD EVALUATIONS INC ,LOCATION,-,-,CENTER
1176,INFOPRO DIGITAL SERVICES LIMITED ,ORGANIZATION,-,-,INFOPRO
1177,Ciptex Ltd ,ORGANIZATION,-,-,Ciptex Ltd
1178,SwedenBIO Service AB ,OTHER,-,-,SwedenBIO Service AB
1179,Bionordic Services AB ,OTHER,-,-,Bionordic Services AB
1180,Remarc Systems OU ,CONSUMER_GOOD,-,-,Remarc Systems OU
1181,GLOBAL IDS INC ,OTHER,-,-,GLOBAL IDS INC
1182,ON AIR multimedia SRL ,ORGANIZATION,-,-,ON AIR
1183,6eme Sens ,LOCATION,-,-,Sens
1184,KLENZ & MEND ,PERSON,-,-,KLENZ
1185,Phoenix Investor Relations scrl ,OTHER,-,-,Phoenix Investor Relations scrl
1186,NEW TRADITION MEDIA ,OTHER,-,-,TRADITION MEDIA
1187,PricewaterhouseCoopers Statsautoriseret ,ORGANIZATION,-,-,PricewaterhouseCoopers Statsautoriseret
1188,ELEMENT22 LLC ,ORGANIZATION,/g/11cs626625,-,ELEMENT22 LLC
1189,Katipo Consulting Pty Ltd ,ORGANIZATION,-,-,Katipo Consulting Pty Ltd
1190,JAMES J  ANGEL ,PERSON,-,-,JAMES J
1191,KELA RESEARCH & STRATEGY LTD ,ORGANIZATION,-,-,KELA RESEARCH & STRATEGY LTD
1192,TD AMERITRADE ,OTHER,/m/0csd97,https://en.wikipedia.org/wiki/TD_Ameritrade,TD AMERITRADE
1193,Atventure AB ,OTHER,-,-,Atventure AB
1194,Thomasson Group AB ,ORGANIZATION,/g/11c35flxjl,-,Thomasson Group AB
1195,Scantra AB ,OTHER,-,-,Scantra AB
1196,IR MEDIA GROUP (USA) INC ,ORGANIZATION,-,-,IR MEDIA GROUP
1197,Cornerstone OnDemand Ltd ,OTHER,-,-,Cornerstone OnDemand Ltd
1198,PROFISEE GROUP INC ,OTHER,-,-,PROFISEE GROUP INC
1199,Agora Partners ,ORGANIZATION,/g/11c1x52jwb,-,Agora Partners
1200,WEST INTERACTIVE CORPORATION ,ORGANIZATION,/m/09mff8h,-,WEST INTERACTIVE CORPORATION
1201,SOLACTIVE AG ,OTHER,/m/0_qd3g_,https://en.wikipedia.org/wiki/Solactive,SOLACTIVE AG
1202,PAYSCALE INC ,OTHER,/m/026dnqt,https://en.wikipedia.org/wiki/PayScale,PAYSCALE INC
1203,GLOBAL LINGO INC ,ORGANIZATION,/g/11fy_1b88t,-,GLOBAL LINGO INC
1204,Dokkan slf ,OTHER,-,-,Dokkan slf
1205,VISION SERVICE PLAN ,OTHER,-,-,VISION SERVICE PLAN
1206,Kista Snabbtryck AB ,ORGANIZATION,/g/11cs6jx_hy,-,Kista Snabbtryck AB
1207,PROHASKA CONSULTING LLC ,ORGANIZATION,/g/11cs62wqgd,-,PROHASKA CONSULTING LLC
1208,PHD COPENHAGEN A  S ,PERSON,-,-,PHD COPENHAGEN
1209,LCH CLEARNET LTD ,ORGANIZATION,/m/02vyr4_,https://en.wikipedia.org/wiki/LCH_(clearing_house),LCH CLEARNET LTD
1210,TellusTalk AB ,OTHER,-,-,TellusTalk AB
1211,FOREFRONT COMMUNICATIONS GROUP INC ,ORGANIZATION,/g/11g7y_j34w,-,FOREFRONT COMMUNICATIONS GROUP INC
1212,FRANKLY MEDIA LLC ,ORGANIZATION,/m/0k3mgfk,https://en.wikipedia.org/wiki/WorldNow,FRANKLY MEDIA LLC
1213,Ricoh Danmark AS ,ORGANIZATION,-,-,Ricoh Danmark
1214,PURCHASE POWER ,OTHER,-,-,PURCHASE POWER
1215,RITZAU ,ORGANIZATION,/m/0b8rf6,https://en.wikipedia.org/wiki/Ritzau,RITZAU
1216,Cameron Tec AB ,OTHER,-,-,Cameron Tec AB
1217,EGENCIA LLC ,ORGANIZATION,/m/09n49yz,-,EGENCIA LLC
1218,IMPACT XM ,OTHER,-,-,IMPACT XM
1219,DANSK AKTIONÃ†RFORENING ,PERSON,-,-,DANSK AKTIONÃ
1220,MELISSA ARNOLDI ,PERSON,/g/11f0ys_v22,-,MELISSA ARNOLDI
1221,Radisson Blu Plaza Hotel ,LOCATION,-,-,Radisson Blu Plaza Hotel
1222,Yongting Song ,WORK_OF_ART,-,-,Yongting Song
1223,NLYTE SOFTWARE LIMITED ,ORGANIZATION,-,-,NLYTE
1224,ERNST&YOUNG OY ,OTHER,-,-,ERNST&YOUNG OY
1225,ReykjavÃ­k Letterpress ehf ,PERSON,-,-,ReykjavÃk
1226,Langbrygga Halden AS ,PERSON,-,-,Langbrygga Halden
1227,Aqua Restaurants Limited ,OTHER,-,-,Aqua Restaurants Limited
1228,Aon Risk Solutions ,OTHER,/m/0z7n,https://en.wikipedia.org/wiki/Aon_(company),Aon Risk Solutions
